"[run number]","catch-distance","predator-vision","noise-stddev","flocking","max-separate-turn","lock-on-distance","predator-population","predator-FOV","population","catch-handle-time","update-freq","topo","max-hunt-turn","predator-noise-stddev","flocking-weight","speed-stddev","max-vision","max-align-turn","predator-update-freq","hunting?","max-escape-turn","always_react?","max-cohere-turn","switch-penalty","detection-range","predator-speed","minimum-separation","speed","FOV","kill-prey","hunt-start-tick","control","proportional-turn-modifier","escape-strategy","predator-strategy","[step]","catches","losts"
"44","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","direct","2500","2","13"
"47","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","9","41"
"46","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","16","41"
"48","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","11","37"
"49","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","14","33"
"50","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","16","37"
"51","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","12","33"
"52","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","14","44"
"53","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","15","33"
"54","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","13","37"
"55","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","19","38"
"56","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","11","38"
"57","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","10","32"
"58","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","11","42"
"60","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","11","39"
"61","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","7","19"
"59","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","turn 90 deg","proportional","2500","18","43"
"62","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","1","9"
"63","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","1","16"
"64","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","6","23"
"65","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","1","13"
"66","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","1","19"
"67","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","6","13"
"68","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","2","17"
"69","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","6","21"
"72","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","4","12"
"70","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","3","18"
"71","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","1","17"
"74","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","0","13"
"73","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","7","15"
"75","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","direct","2500","2","11"
"76","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","16","33"
"77","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","10","30"
"78","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","10","33"
"79","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","16","41"
"80","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","11","36"
"81","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","10","35"
"82","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","14","28"
"83","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","13","44"
"85","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","9","32"
"84","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","7","26"
"87","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","13","34"
"89","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","13","37"
"88","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","5","22"
"86","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","18","37"
"90","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sacrifice","proportional","2500","12","39"
"91","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","1","18"
"92","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","1","18"
"93","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","4","25"
"94","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","3","19"
"96","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","2","13"
"95","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","4","22"
"97","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","2","26"
"98","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","2","13"
"99","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","3","16"
"100","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","2","23"
"102","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","2","25"
"103","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","2","26"
"104","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","12","29"
"101","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","4","13"
"105","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","direct","2500","4","29"
"106","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","13","38"
"107","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","14","34"
"108","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","12","40"
"109","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","17","35"
"110","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","9","38"
"111","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","10","35"
"112","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","17","41"
"113","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","14","36"
"114","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","18","43"
"115","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","12","42"
"117","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","8","28"
"118","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","15","35"
"116","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","19","45"
"119","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","10","31"
"120","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","250","sprint","proportional","2500","13","32"
"121","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","5","21"
"122","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","1","20"
"123","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","5","26"
"124","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","4","18"
"125","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","2","18"
"126","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","3","12"
"127","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","1","25"
"128","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","7","23"
"129","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","0","14"
"131","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","2","12"
"130","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","2","15"
"132","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","4","22"
"133","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","2","21"
"134","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","3","17"
"135","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","direct","2500","3","17"
"137","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","14","43"
"138","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","21","44"
"136","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","17","41"
"139","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","20","45"
"140","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","11","35"
"141","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","16","35"
"142","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","16","35"
"143","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","10","37"
"144","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","13","32"
"146","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","19","38"
"145","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","15","34"
"147","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","11","30"
"148","1","60","1","true","2","6","1","120","20","50","2","10","10","2","0.9","10","10","5","2","true","180","false","4","20","8","0.4","1","0.4","360","false","100","true","500","default","proportional","2500","19","37"
